CO_MUNICIPIO;doc_bas;doc_fund_ai;doc_fund_af;doc_med;doc_vinculo_contrat;pct_contratados;Anos Finais;Anos Iniciais;Ensino Médio
4215356;98;27;34;22;69;70.4;4.9;7;4.9
4215406;61;17;11;11;28;45.9;6.1;6.8;5.3
4215455;292;101;97;86;194;66.4;4.9;6.2;4
4215505;277;79;72;69;193;69.7;4.9;5.9;4.2
4215554;50;13;15;16;26;52;5.6;6.7;5
4215604;70;21;29;16;35;50;;6.8;5.1
4215653;235;73;59;95;124;52.8;5.6;6.8;
4215679;142;51;34;30;71;50;5.4;7.3;4.5
4215687;62;14;26;16;50;80.6;5.2;6.9;4.3
4215695;38;11;9;11;16;42.1;5.6;6.6;5
4215703;525;161;153;106;250;47.6;5.4;6.7;4.7
4215752;52;11;22;13;31;59.6;5.1;6.5;4.2
4215802;1123;342;278;234;382;34;5.6;7;4.5
4215901;58;10;35;16;24;41.4;5.4;7;
4216008;246;74;71;62;116;47.2;5.6;6.9;4.8
4216057;159;37;28;28;105;66;4.8;6.1;4
4216107;173;45;64;29;135;78;4.8;6.7;4.4
4216206;1140;291;279;175;421;36.9;4.4;5.9;3.8
4216255;131;35;40;33;75;57.3;5.9;7.6;5.7
4216305;440;116;96;72;238;54.1;4.4;6;3.9
4216354;84;22;27;30;62;73.8;4.6;;4.3
4216404;173;61;51;28;113;65.3;5;6.4;
4216503;580;197;179;80;333;57.4;4.5;5.8;3.9
4216602;2942;993;922;621;1711;58.2;5.3;6.5;4.6
4216701;258;91;87;46;149;57.8;5.9;7.2;4.6
4216800;197;77;57;57;145;73.6;4.9;7.1;4.7
4216909;495;192;143;51;302;61;5.2;6.5;4.3
4217006;211;43;73;42;95;45;4.6;6.5;
4217105;103;38;28;21;68;66;5.4;7.3;4.7
4217154;50;12;13;16;40;80;6.1;6.8;
4217204;724;203;194;222;334;46.1;5.4;6.6;4.9
4217253;129;35;33;26;88;68.2;5.9;6.5;
4217303;166;49;67;52;109;65.7;5.6;6.8;4.6
4217402;312;94;85;60;147;47.1;5.6;6.9;4
4217501;367;111;113;81;172;46.9;5.3;6.6;4.9
4217550;92;24;26;18;66;71.7;4.9;6.6;5.3
4217600;229;72;71;28;116;50.7;5.4;6.5;4.6
4217709;624;208;168;152;457;73.2;5.4;6.4;5
4217758;65;18;24;17;44;67.7;4.8;7.3;3.7
4217808;396;101;87;43;190;48;5.5;6.3;3.9
4217907;129;40;36;31;78;60.5;5.3;6.7;4.1
4217956;64;17;19;18;57;89.1;6;7.3;
4218004;733;254;199;128;514;70.1;4.6;6.1;3.9
4218103;86;22;19;25;44;51.2;5.3;6.8;3.8
4218202;831;278;241;124;449;54;5.9;7;4.9
4218251;159;69;60;27;135;84.9;4.8;6;3.6
4218301;384;131;114;88;193;50.3;4.6;5.9;3.7
4218350;79;12;23;22;31;39.2;5.7;7.2;4.9
4218400;132;44;35;30;54;40.9;5.2;6.8;4.4
4218509;131;30;36;21;54;41.2;5.6;6.9;5.4
4218608;132;40;42;32;83;62.9;4.7;6.6;3.7
4218707;1617;587;498;379;1151;71.2;5;6.2;4.4
4218756;88;25;27;21;48;54.5;5.7;7.1;5.2
4218806;231;71;74;36;184;79.7;5.4;6.4;4.5
4218855;55;12;19;17;22;40;5.2;7.1;4.3
4218905;165;46;58;46;115;69.7;4.7;6.5;4.2
4218954;79;34;17;14;39;49.4;4.9;6.4;3.8
4219002;398;119;121;76;282;70.9;5.5;7.1;4.6
4219101;83;25;28;19;47;56.6;5;6.7;4
4219150;41;12;14;9;20;48.8;5.4;5.9;4.8
4219176;118;36;43;30;66;55.9;5;6.4;5.2
4219200;146;42;65;27;80;54.8;5.6;6.8;4.7
4219309;800;244;242;191;430;53.8;5.6;6.7;4.4
4219358;98;32;31;23;65;66.3;5.4;6.9;4.4
4219408;90;30;25;20;61;67.8;5.6;7;4.7
4219507;738;229;220;165;321;43.5;5.4;6.4;4.2
4219606;74;16;29;18;40;54.1;6.3;6.7;5.3
4219705;660;183;170;95;324;49.1;5.3;6.5;4.3
4219853;68;22;13;12;36;52.9;4.6;6.5;4.9
4220000;245;71;72;35;175;71.4;5.1;6.8;3.9
4300034;85;22;39;13;43;50.6;5.3;5.8;4.9
4300059;65;18;28;12;25;38.5;5.7;6.1;4.8
4300109;252;107;112;45;107;42.5;5.5;6.6;5.1
4300208;113;28;46;20;35;31;6;6.9;5.7
4300307;76;22;37;8;33;43.4;5.8;7;5.3
4300406;897;221;377;324;357;39.8;5.1;6.2;4.5
4300455;59;22;31;18;38;64.4;4.9;6.9;4.9
4300471;57;29;23;8;26;45.6;5.8;6.6;
4300505;107;37;61;12;39;36.4;6;7.3;5.2
4300554;32;9;16;10;21;65.6;5.8;;
4300570;37;10;16;9;9;24.3;5.7;7.4;4.7
4300604;1859;807;709;397;514;27.6;4.6;5.6;4.2
4300638;88;32;44;19;41;46.6;5.5;5.3;4.3
4300646;113;32;44;25;34;30.1;4.7;6.2;4.9
4300661;28;7;9;10;11;39.3;5.6;6.8;
4300703;78;18;35;13;30;38.5;5.1;6.4;
4300802;121;45;70;45;59;48.8;5.3;6.8;4.9
4300851;77;33;35;17;27;35.1;6.3;7.2;4.8
4300877;148;44;50;15;63;42.6;5.6;6.4;4.6
4300901;84;28;49;15;38;45.2;5.5;7.2;5.2
4301008;252;135;103;29;115;45.6;5.8;6.7;5
4301057;201;86;72;27;44;21.9;5.1;6.4;4.7
4301073;60;26;19;14;20;33.3;5.8;6.6;4.9
4301107;170;65;76;26;46;27.1;4.7;5.7;4.1
4301206;178;54;75;22;66;37.1;5.9;7;5.7
4301305;319;95;159;31;167;52.4;5.1;5.9;4.4
4301404;136;32;53;30;80;58.8;5.3;6.8;4.5
4301503;91;27;38;17;31;34.1;6.1;6.5;5.2
4301552;58;22;24;16;25;43.1;5.7;6.9;5.3
4301602;1299;389;524;301;395;30.4;4.9;5.7;4.7
4301636;219;67;84;29;89;40.6;4.6;5.4;
4301651;91;40;37;20;48;52.7;5.9;7.1;5
4301701;86;26;17;15;17;19.8;5.2;6.8;4.7
4301750;78;37;46;16;16;20.5;4.9;;4.6
4301800;76;25;23;12;9;11.8;5.9;6.7;5
4301859;93;34;37;20;40;43;5;5.8;4
4301875;68;21;29;13;35;51.5;4.9;6;4.3
4301909;132;38;76;35;76;57.6;4.6;5.4;4.6
4301925;30;10;18;11;18;60;;6.5;5
4301958;53;18;23;11;31;58.5;5.9;7.6;4.7
4302006;148;30;60;28;89;60.1;4.7;6;4.7
4302055;50;15;20;15;39;78;5.5;;4.5
4302105;1283;435;407;283;429;33.4;5.5;6.5;5.2
4302154;51;17;18;14;36;70.6;5.4;6.1;5.2
4302204;84;34;32;19;28;33.3;6;6.8;5.2
4302220;54;25;24;7;17;31.5;5.8;6.8;5.4
4302238;59;15;18;9;19;32.2;4.6;6.1;
4302253;36;18;20;10;7;19.4;5.9;6.5;5.9
4302303;155;50;55;25;66;42.6;5.5;6.2;4.3
4302352;218;99;65;15;63;28.9;5.3;6.7;4.9
4302378;69;20;21;31;55;79.7;5.4;6.1;5
4302402;176;67;56;26;118;67;5.7;6.8;5
4302451;116;28;72;25;56;48.3;5.3;6.1;
4302501;123;46;67;22;47;38.2;4.7;6.5;4.5
4302584;36;9;17;11;26;72.2;5.3;6.9;5.1
4302600;78;18;40;19;31;39.7;5;6.7;4.9
4302659;77;24;30;14;36;46.8;5.9;7.1;5.2
4302709;271;92;106;45;81;29.9;4.9;5.8;4.5
4302808;476;138;188;112;110;23.1;4.8;5.9;4.8
4302907;155;40;89;48;122;78.7;4.7;6.2;4.3
4303004;1051;282;417;232;380;36.2;5.4;6.2;4.7
4303103;1492;493;410;304;425;28.5;5;5.9;4.7
4303202;98;43;28;13;80;81.6;4.9;6.7;4.6
4303301;67;17;34;17;19;28.4;5.4;6.8;5.2
4303400;71;19;27;15;34;47.9;5.8;6.3;5.9
4303509;732;230;272;185;330;45.1;5.7;6.4;4.7
4303558;52;14;18;17;15;28.8;5;;5.4
4303608;133;38;43;18;34;25.6;4.9;5.9;4.6
4303673;48;19;19;7;29;60.4;5.4;6.7;5.5
4303707;86;21;35;16;38;44.2;6.5;7.1;5.5
4303806;84;28;20;22;48;57.1;6;6.9;4
4303905;885;265;235;99;156;17.6;5.8;7;4.8
4304002;79;27;29;21;50;63.3;5.1;6.2;4.1
4304101;52;17;23;13;13;25;5.3;6.2;4.9
4304200;365;112;156;58;91;24.9;5.1;6.3;4.7
4304309;108;35;41;24;28;25.9;6.2;7.4;5.8
4304358;156;42;76;46;122;78.2;5.3;6.1;4.4
4304408;526;216;196;84;141;26.8;5.4;6.2;4.8
4304507;663;180;327;153;335;50.5;5.7;6.5;5.1
4304606;2403;790;866;610;886;36.9;4.8;5.5;4.5
4304614;26;9;7;6;7;26.9;4.7;6.1;5.2
4304622;41;13;17;7;27;65.9;5.6;6.1;
4304630;1056;342;351;120;309;29.3;4.6;5.8;4.3
4304655;82;25;34;14;39;47.6;5.2;5.4;4.3
4304663;375;137;172;48;89;23.7;4.2;5.1;3.8
4304671;106;27;35;24;29;27.4;4.8;6.1;5.2
4304689;179;54;65;19;60;33.5;5.7;6.3;4.2
4304697;61;16;22;10;32;52.5;5.9;6.7;5.1
4304705;730;224;286;162;321;44;5.3;6.4;4.8
4304713;78;26;35;17;28;35.9;5.2;6.6;5.2
4304804;327;101;149;53;145;44.3;6.2;7.3;5.2
4304853;37;14;10;12;10;27;;;5.2
4304903;141;46;58;18;51;36.2;5.4;7.1;4.7
4304952;73;24;29;14;18;24.7;5;6.3;5.3
4305009;154;39;74;32;43;27.9;6.1;7;4.5
4305108;3701;1578;1569;825;1123;30.3;5.2;6.1;4.9
4305116;48;16;13;18;31;64.6;6.6;6.7;5.9
4305124;125;43;62;35;39;31.2;4.7;5.4;4.4
4305132;65;13;41;13;16;24.6;6.7;;5.1
4305157;68;31;23;18;32;47.1;5.2;6;
4305173;151;65;86;21;69;45.7;4.7;5.8;4.4
4305207;157;66;47;19;34;21.7;5.6;6.9;5.1
4305306;176;71;61;26;86;48.9;5.3;6.3;5.3
4305355;518;133;160;122;236;45.6;5.5;6.2;4.7
4305371;65;21;29;18;43;66.2;5;7.4;
4305405;72;24;38;17;17;23.6;5.6;6.7;5.3
4305439;65;16;22;15;41;63.1;4.5;6.3;4.3
4305447;65;26;32;15;15;23.1;5.1;6.4;5.4
4305454;266;84;97;33;75;28.2;4.4;5.6;4.3
4305504;70;17;36;18;39;55.7;5.7;6.7;4.6
4305587;46;19;23;9;19;41.3;6.4;7.1;5.8
4305603;57;17;31;11;16;28.1;6.6;7.2;4.9
4305702;108;46;38;15;30;27.8;5.4;7;4.3
4305801;169;56;53;31;93;55;5.5;7.6;5.3
4305835;35;14;12;8;13;37.1;;;5.2
4305850;54;20;25;9;18;33.3;6;3.7;4.2
4305871;55;14;15;8;16;29.1;5.8;6.2;
4305900;104;42;41;21;36;34.6;5;6.8;4.7
4305934;28;9;9;5;11;39.3;;6.8;5.3
4305959;53;13;13;6;12;22.6;6;7.1;5.2
4305975;56;27;21;6;32;57.1;5;6.6;4.3
4306007;215;49;90;37;70;32.6;5.8;7.4;5
4306056;99;37;50;23;38;38.4;5;6.3;4.5
4306072;53;22;28;12;31;58.5;5.3;6.1;4.2
4306106;773;255;279;169;293;37.9;5.2;6.3;4.7
4306130;40;9;13;10;8;20;5.8;;
4306205;170;51;53;34;42;24.7;5.6;6.1;5
4306304;83;16;41;19;33;39.8;6.2;6.3;5.2
4306320;53;14;19;9;27;50.9;5.9;7.3;6.4
4306353;54;16;36;13;32;59.3;;;4.7
4306379;53;21;22;13;16;30.2;4.5;;5.2
4306403;375;148;144;66;101;26.9;6.1;7.1;4.9
4306429;55;22;30;14;31;56.4;5.2;;3.9
4306452;38;11;13;13;13;34.2;6.4;8;6.3
4306502;164;62;68;26;93;56.7;5.6;6.1;4.5
4306551;52;18;21;16;43;82.7;;;4.5
4306601;511;153;190;91;150;29.4;4.9;5.9;4.4
4306700;47;17;13;16;14;29.8;5.8;5.6;4.1
4306734;51;14;13;13;6;11.8;5.4;6.8;5.6
4306759;37;8;15;8;13;35.1;;6.5;4.5
4306767;361;152;141;59;75;20.8;4.1;5.2;4.3
4306809;274;113;92;42;119;43.4;6;7;4.8
4306908;351;143;149;72;153;43.6;4.8;6.4;4.6
4306924;38;9;16;11;29;76.3;4.6;5.7;4.1
4306932;132;30;60;31;61;46.2;5.1;6.5;4.9
4306957;52;18;19;12;41;78.8;5.8;6.9;4.6
4306973;61;18;23;14;31;50.8;;6.1;4.8
4307005;1182;327;372;316;406;34.3;5.8;6.8;5
4307054;68;22;33;8;27;39.7;5.4;6.7;4.9
4307104;118;41;65;32;36;30.5;4.7;5.6;3.5
4307203;90;33;33;13;60;66.7;5.7;7;5
4307302;106;19;52;36;56;52.8;;;4.3
4307401;49;16;27;14;21;42.9;5;5.9;5
4307450;62;19;19;8;17;27.4;5.2;6.9;4.8
4307500;258;82;115;62;108;41.9;5.7;6.7;4.9
4307559;90;40;22;25;40;44.4;5.6;7.3;4.6
4307609;540;191;147;56;61;11.3;5.6;6.6;4.7
4307708;1089;348;312;194;178;16.3;5.3;6.2;4.5
4307807;447;136;164;86;212;47.4;5.6;6.6;4.9
4307815;62;22;18;12;38;61.3;6.4;8;4.9
4307831;44;14;18;9;10;22.7;5.8;7.1;4.9
4307864;42;18;11;12;15;35.7;5.7;8.3;6.4
4307906;790;328;295;165;270;34.2;6.3;7.4;5.4
4308003;90;26;29;20;25;27.8;4.8;7.1;5.1
4308052;36;10;14;14;25;69.4;4.3;7.1;4.1
4308078;67;24;20;9;29;43.3;5.2;6.4;4.4
4308102;235;59;63;77;90;38.3;6.2;7.1;
4308201;406;168;156;54;73;18;5.8;7;5.2
4308250;32;13;7;10;20;62.5;5.9;;5.8
4308300;169;53;77;48;75;44.4;5.8;6.7;3.9
4308409;97;39;26;17;28;28.9;5;6.1;4.8
4308433;61;17;14;13;13;21.3;6.6;6.2;5.1
4308458;68;22;34;16;34;50;6.2;7.1;4.6
4308508;624;130;170;134;340;54.5;5.8;7;5.1
4308607;358;130;119;62;206;57.5;5.8;6.9;4.8
4308656;60;32;28;12;36;60;5.9;7.7;4.6
4308706;61;18;22;13;31;50.8;6.1;6;5.2
4308805;107;29;60;26;41;38.3;5.6;6.2;4.2
4308854;51;18;21;12;30;58.8;5.8;6.7;5.2
4308904;205;69;80;26;106;51.7;5.7;6.9;5
4309001;230;72;111;24;84;36.5;5.8;6.8;4.5
4309050;89;25;24;18;16;18;5.1;6.8;4.6
4309100;685;209;199;70;141;20.6;5.6;6.7;4.7
4309126;60;20;27;12;37;61.7;6;7.3;4.9
4309159;74;27;36;12;29;39.2;5.3;6.1;5.4
4309209;2595;884;970;467;787;30.3;5;5.9;4.5
4309258;25;9;8;11;7;28;6.5;7.8;
4309308;1117;411;372;209;479;42.9;5.2;6;4.8
4309407;260;81;76;50;70;26.9;5.4;6.5;4.4
4309506;146;28;70;51;60;41.1;6;6.6;4.9
4309555;86;36;25;17;30;34.9;6.3;7.3;5.1
4309571;54;22;17;11;31;57.4;5;7;5.1
4309605;222;84;68;24;15;6.8;6.2;7.2;4.7
4309654;129;39;65;25;67;51.9;4.6;5.6;4
4309704;86;22;46;24;24;27.9;5.5;6.1;5.8
4309753;77;28;36;19;11;14.3;6.1;8;4.6
4309803;58;22;19;12;22;37.9;5.7;7.1;5.4
4309902;92;40;32;14;40;43.5;5.4;6.1;5
4309951;71;23;37;16;24;33.8;5.6;6.6;5
4310009;299;80;99;104;76;25.4;5.8;7;5.4
4310108;468;139;146;62;248;53;5.8;7;4.4
4310207;1132;352;379;237;528;46.6;5.9;6.8;5.3
4310306;61;22;29;12;22;36.1;5.4;7.3;5.7
4310330;365;122;149;53;46;12.6;5.3;6.2;4.9
4310363;67;29;21;10;16;23.9;5;6.8;5.5
4310405;85;26;39;19;23;27.1;5.6;6.1;5
4310413;40;13;12;12;21;52.5;4.6;5.9;4.9
4310439;91;42;48;15;22;24.2;5.9;6.3;5.4
4310462;28;12;9;7;12;42.9;6.2;7;5.2
4310504;158;62;78;33;85;53.8;5.9;7.2;4.6
4310538;83;19;17;15;14;16.9;4.5;6;
4310553;51;16;27;12;7;13.7;5.9;6.1;4.4
4310579;40;12;8;7;25;62.5;5.9;7.7;5
4310603;507;149;213;106;234;46.2;5.2;6;4.7
4310652;60;20;27;14;48;80;5.4;;4.7
4310702;64;21;32;19;49;76.6;5.8;7.9;5.3
4310751;33;9;13;16;19;57.6;;;5.1
4310801;312;106;95;22;32;10.3;6.1;7;5.3
4310850;78;35;31;15;58;74.4;5.9;6.6;5.7
4310876;55;19;16;13;14;25.5;5.3;;3.5
4310900;43;15;18;11;9;20.9;6.1;7.3;5.2
4311007;403;136;140;81;74;18.4;5.1;5.7;4.8
4311106;151;35;43;31;35;23.2;5.2;6.5;5.4
4311122;53;18;23;14;37;69.8;4.7;5.7;4.1
4311130;55;19;28;12;14;25.5;5.6;6.8;4.5
4311155;142;36;82;27;85;59.9;5.6;6.2;5.2
4311205;369;82;132;98;124;33.6;4.9;5.8;4.9
4311239;45;14;20;13;17;37.8;5.5;;4.8
4311254;82;25;44;17;46;56.1;5.7;7.8;4.6
4311270;29;10;13;11;12;41.4;6;6.6;5.8
4311304;366;88;164;90;221;60.4;5.4;6.5;4.7
4311403;1058;395;288;143;290;27.4;5.5;6.5;4.9
4311429;70;11;37;12;46;65.7;5.5;6.6;3.7
4311502;146;46;61;26;52;35.6;4.7;5.9;4.4
4311601;105;37;37;34;65;61.9;5.5;6.9;5
4311627;101;34;36;18;26;25.7;5.4;6.5;5
4311643;40;13;9;10;11;27.5;6;7.8;5.9
4311700;93;32;30;15;34;36.6;5.6;7.2;5.1
4311718;119;35;60;54;43;36.1;4.9;5.8;4.4
4311734;53;19;14;10;30;56.6;5;7;4.6
4311759;127;43;58;17;56;44.1;5.2;6.2;4.6
4311775;149;49;78;39;88;59.1;5.7;6.2;4.7
4311791;56;17;20;10;24;42.9;;;5.6
4311809;639;177;187;78;282;44.1;5.3;6.2;4.9
4311908;67;21;25;9;33;49.3;5.4;7.1;5.1
4311981;56;22;19;8;33;58.9;5.2;6.1;4.5
4312005;24;5;8;9;12;50;6.2;6.1;5
4312054;75;21;33;12;33;44;5.6;6.8;5
4312104;84;18;42;13;20;23.8;5.5;6.3;4.7
4312138;78;20;36;11;51;65.4;4.9;;5.2
4312153;73;25;34;17;31;42.5;6.8;7.3;5.4
4312179;41;10;21;7;14;34.1;6.1;6.9;5.2
4312203;73;24;25;11;15;20.5;5.6;6.4;4.8
4312252;129;47;47;18;89;69;5.3;5.8;4.7
4312302;115;36;55;28;94;81.7;5.4;6.9;4.1
4312351;29;9;9;9;7;24.1;7;7.4;5.4
4312377;68;28;22;8;34;50;5.2;6;4.5
4312385;39;13;6;8;13;33.3;;;5.7
4312401;712;208;271;102;349;49;5.2;6.1;4.8
4312427;63;22;31;12;40;63.5;6.2;6.1;4.7
4312443;71;31;36;13;36;50.7;;;4.6
4312450;101;48;42;18;49;48.5;5.7;6.3;4.9
4312476;102;40;43;16;45;44.1;6.6;7.1;5.4
4312500;190;64;63;31;92;48.4;4.8;6.1;4.8
4312609;92;28;15;15;27;29.3;5.9;6.6;4.7
4312617;60;25;30;13;39;65;4.9;6.6;5
4312625;35;17;11;9;24;68.6;5.5;;4.5
4312658;213;63;54;22;95;44.6;5.4;6.5;4.9
4312674;31;9;9;11;20;64.5;5;7.1;4.4
4312708;159;41;65;36;49;30.8;5;6.7;4.6
4312757;62;20;29;14;29;46.8;5.6;7;4.9
4312807;71;26;15;14;20;28.2;5.1;6.2;4.6
4312906;91;34;36;23;28;30.8;5.2;6.8;4.2
4312955;47;14;10;12;26;55.3;6.2;7.6;5.8
4313003;36;13;11;12;11;30.6;6.4;7.3;5.3
4313011;60;20;25;10;18;30;6.3;7.1;5.1
4313037;64;23;32;19;27;42.2;5.4;7.1;4.9
4313060;279;102;91;48;154;55.2;5.7;6.6;4.8
4313086;38;11;9;9;13;34.2;5.6;6.5;5
4313102;83;19;47;19;36;43.4;6;6.5;5.6
4313201;313;123;124;44;105;33.5;6.3;6.9;5
4313300;291;96;107;56;168;57.7;5.7;6.6;4.6
4313334;41;17;10;8;15;36.6;6.1;6.7;5.2
4313359;37;11;19;12;15;40.5;6.4;;4.8
4313375;381;160;115;42;53;13.9;5.2;6.2;4.4
4313391;63;16;16;9;19;30.2;;;4.7
4313409;2303;728;566;489;491;21.3;5.1;6.2;5.2
4313425;39;14;12;15;18;46.2;5.7;6.9;5.2
4313441;55;17;20;14;32;58.2;5.7;6.9;4.8
4313466;36;12;9;9;8;22.2;5.7;7.8;
4313490;61;19;35;23;18;29.5;5.8;7.6;4.4
4313508;674;199;210;192;264;39.2;5.3;6.1;5.3
4313607;47;18;20;11;20;42.6;5.6;7.8;4.4
4313656;165;43;63;22;55;33.3;4.6;5.9;4.7
4313706;515;168;206;126;260;50.5;5.7;6.6;4.9
4313805;144;48;36;30;56;38.9;5.9;7.2;4.9
4313904;573;209;217;155;174;30.4;5.7;6.8;5.3
4313953;150;51;67;24;37;24.7;4.4;6.1;4.7
4314001;125;44;42;24;55;44;6.2;7.1;5.2
4314027;95;33;38;21;36;37.9;5.5;6.1;4.9
4314035;83;33;26;12;25;30.1;4.9;6.7;5
4314050;713;234;237;94;323;45.3;5.2;6;4.6
4314068;72;17;38;16;47;65.3;6;;4.5
4314076;83;21;43;18;30;36.1;5.6;7.1;4.9
4314100;2079;704;820;481;659;31.7;4.7;5.7;4.6
4314134;27;8;8;9;8;29.6;6;6.8;
4314159;99;31;39;18;36;36.4;5;6.5;5.5
4314175;69;22;45;7;5;7.2;;;3.5
4314209;116;38;58;26;22;19;4;5.6;4.5
4314308;65;27;28;16;10;15.4;6;6.5;4.5
4314407;4272;1450;1465;1071;879;20.6;4.5;5.3;4.4
4314423;64;30;32;12;24;37.5;6.1;7.7;5.5
4314456;55;10;20;14;39;70.9;5.4;7.1;5.4
4314464;48;14;27;7;32;66.7;5.8;6.7;5.2
4314472;64;18;38;16;35;54.7;5.8;8.1;5.2
4314498;104;36;45;21;45;43.3;6.5;;5.9
4314506;170;43;82;17;41;24.1;4.6;5.8;4.6
4314548;41;16;12;10;23;56.1;6;5.9;5.7
4314555;46;7;28;10;9;19.6;;7.1;5
4314605;367;106;149;58;169;46;5.3;6.7;4.2
4314704;183;50;86;37;111;60.7;5.5;7.4;5
4314753;31;13;8;8;8;25.8;6.5;6.6;5.4
4314779;70;35;26;14;46;65.7;5.7;;4.4
4314787;29;12;10;10;17;58.6;5.4;;4.5
4314803;449;176;112;68;82;18.3;5.2;6.4;5.2
4314902;9127;3057;3656;2223;3971;43.5;4.7;5.4;4.4
4315008;51;14;28;12;26;51;5.9;6.5;4.7
4315057;37;12;10;11;30;81.1;5.2;6.1;4.7
4315073;29;5;13;12;12;41.4;5.7;;5.3
4315107;162;51;74;60;66;40.7;5.8;7;5.2
4315131;42;10;21;12;14;33.3;6.5;;4.8
4315149;72;26;14;12;20;27.8;6.4;;5.1
4315156;97;40;52;21;35;36.1;5.2;6.4;4.3
4315172;36;15;8;9;9;25;6.1;7;
4315206;56;17;18;15;19;33.9;6.3;6.5;5.3
4315305;345;105;136;54;131;38;5.5;6.4;4.7
4315313;35;12;13;9;13;37.1;4.5;5.9;
4315321;53;11;37;13;19;35.8;4.7;5.9;
4315354;73;34;41;15;26;35.6;5.9;7.1;5.1
4315404;207;72;110;54;132;63.8;5;5.8;3.7
4315453;42;14;8;8;6;14.3;6;7.2;5.1
4315503;233;64;83;25;105;45.1;5.5;6.4;5.1
4315552;70;33;33;13;35;50;6.1;6.9;4.1
4315602;2482;773;846;557;649;26.1;4.7;5.5;4.6
4315701;407;97;190;99;231;56.8;5.3;6.6;4.7
4315750;70;21;32;17;49;70;5.9;6.7;5
4315800;90;41;42;16;20;22.2;4.6;5.6;4.8
4315909;117;36;46;18;48;41;5.5;6.5;4.4
4315958;47;17;29;8;31;66;5.8;;5.1
4316006;309;93;104;82;114;36.9;5.4;6.8;5.1
4316105;133;37;53;29;72;54.1;6.1;7.5;5.5
4316204;71;16;25;31;26;36.6;6.6;7.7;5.8
4316303;114;40;54;21;27;23.7;;8.2;
4316402;385;109;167;77;155;40.3;4.9;5.9;4.4
4316428;42;14;12;13;6;14.3;6.1;7.3;4.7
4316436;42;14;14;8;24;57.1;6;7.7;5.1
4316451;234;65;118;42;101;43.2;5.5;6.8;5.4
4316477;43;13;18;11;19;44.2;6.4;7;5.1
4316501;103;33;43;15;30;29.1;5.3;6.8;4.7
4316600;175;70;67;25;63;36;5.5;6.8;5
4316709;134;55;53;21;28;20.9;5.4;6.8;4.2
4316733;30;10;7;7;16;53.3;5;6.9;
4316758;109;41;24;22;42;38.5;5.8;7.2;5.5
4316808;1206;470;544;227;419;34.7;5.7;6.6;5.4
4316907;3240;1050;1200;788;1134;35;5.2;5.9;5
4316956;111;30;50;20;28;25.2;6.5;7.1;5.6
4316972;35;10;18;9;8;22.9;4.7;6.1;
4317004;109;34;56;24;31;28.4;5;6.1;4.8
4317103;993;291;428;283;360;36.3;4.9;5.8;4.6
4317202;759;252;297;219;286;37.7;5.9;6.9;5.2
4317251;31;10;6;9;12;38.7;;;
4317301;446;144;172;84;169;37.9;5;6;4.2
4317400;590;162;214;133;154;26.1;5.5;6.8;4.8
4317509;868;234;319;285;294;33.9;5.4;6.2;5.3
4317558;31;11;10;12;19;61.3;6;7.3;5.5
4317608;639;181;267;96;288;45.1;5.8;7.2;4.6
4317707;160;40;81;50;61;38.1;5;6.1;4.5
4317756;37;9;14;12;15;40.5;5.4;6.9;6
4317806;279;79;95;94;81;29;5.8;6.5;5.6
4317905;229;91;80;28;41;17.9;5.9;6.7;5.1
4317954;50;27;29;12;18;36;;7.7;5.1
4318002;872;286;300;246;429;49.2;5.2;6.4;4.9
4318051;41;18;17;10;26;63.4;6;6.4;5.6
4318101;228;70;119;59;108;47.4;4.9;6.2;4.5
4318200;264;88;122;34;133;50.4;5.3;6.2;4.3
4318309;719;206;298;141;187;26;4.9;5.6;4.6
4318408;236;63;101;47;152;64.4;5.1;6.2;4.6
4318424;53;26;25;14;13;24.5;6;7.1;5.3
4318432;59;22;20;14;27;45.8;;6.6;4.4
4318440;40;10;10;11;17;42.5;5.7;7;6.1
4318457;50;15;13;13;36;72;5.1;5.8;5.1
4318465;47;14;16;12;32;68.1;5.1;;4.8
4318481;79;31;23;13;21;26.6;6.1;6.7;5.3
4318499;49;17;9;7;32;65.3;6.9;7.1;6
4318507;342;129;150;74;84;24.6;5.1;5.8;3.7
4318606;88;38;40;13;37;42;6.3;;5.7
4318614;52;18;17;8;11;21.2;5.3;6.9;
4318622;84;25;24;9;26;31;5.3;5.9;4.5
4318705;2051;799;687;400;801;39.1;4.7;5.5;4.7
4318804;525;201;192;101;232;44.2;5.6;5.9;4.7
4318903;435;121;184;128;167;38.4;5.4;6.3;5
4319000;291;95;104;40;119;40.9;5.7;6.6;5.3
4319109;71;23;37;12;7;9.9;6.3;6.4;5.6
4319125;51;23;14;16;15;29.4;2.8;6.1;4.5
4319158;133;42;68;19;25;18.8;5.7;6.6;4.2
4319208;86;27;39;29;51;59.3;5.6;6.3;4.8
4319307;93;37;34;16;19;20.4;5.9;7.2;5.9
4319356;53;19;10;0;12;22.6;5.7;6.3;
4319364;56;15;32;13;12;21.4;;;4.1
4319372;46;18;19;15;18;39.1;6.2;7.1;5
4319406;225;61;91;33;64;28.4;5.5;7;4.5
4319505;359;100;146;53;121;33.7;5.2;6.4;4.8
4319604;304;101;129;71;121;39.8;5;6.4;4.7
4319703;50;21;11;6;29;58;5.4;6.9;5.5
